gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
IFT140	-1.4113199698201506	3.6698477653304464	-3.59211689673281	0.0036497729278282937	0.018153812843447803	-2.449613878852289
PCSK7	-0.7081198915607088	5.8220621162370865	-3.5922313996800965	0.003649002254855151	0.018153812843447803	-2.7670861027200075
FTH1P1	-4.861136665305927	-2.832571516129118	-3.592415466918779	0.003647763720909849	0.018153812843447803	-1.6824567953768845
MFSD7	-3.902539131229335	-1.9128863796340023	-3.596369527789374	0.003621261380504737	0.018044037954978685	-1.7280312294082236
DCAF10	-0.6969278235414285	4.685370835529514	-3.5969905590038396	0.0036171167750143197	0.018028731209272144	-2.650419135593708
FAM228A	-3.6109234125601377	-4.467035019159688	-3.597215094534713	0.0036156194737559356	0.018026614208073572	-1.6315854774841387
TMEM150A	-1.0667537021631928	3.9042022400320966	-3.597290589374317	0.0036151161832477627	0.018026614208073572	-2.4945681247691214
TTC21A	-1.2664910373358569	1.4921458404916228	-3.5986757536624956	0.0036058945927773677	0.01798880095601342	-2.0448827748936464
TAB2	-0.4974141604553166	6.206900892007389	-3.5988802397673587	0.00360453528295789	0.017987358818489684	-2.7649043922488907
ST5	-0.9844299996848873	6.583724024100718	-3.6002442736061564	0.003595481318551448	0.01795283853859007	-2.7643989657412478
STAT6	-1.1989819688532455	7.4359812141954045	-3.6007824618553337	0.003591915409815893	0.01794036323708045	-2.7584296053039914
COL24A1	-4.399258244236731	-0.20870954267268527	-3.602066002503257	0.0035834255384481874	0.017908603337704037	-1.8659609638872823
GGPS1	-0.6077968798607642	4.522363508977859	-3.6022803411452635	0.00358200981112453	0.01790737824525578	-2.6139149625436344
CCDC53	-0.8983579408655054	4.631947007194902	-3.603152924667061	0.0035762522053072016	0.017894037158260833	-2.6305639864384984
TRMT10B	-0.7209635478709178	2.8714690321835943	-3.607079273835802	0.003550461494268615	0.017780871970850005	-2.244246251589181
SNX30	-1.0917531332702115	6.109456948198471	-3.6101418045146136	0.003530476778640783	0.017691330715150756	-2.7420458539791817
PLEKHF2	-0.900598219442232	4.249337948401316	-3.6109067902954823	0.003525502776274792	0.017671674667715607	-2.545376973410373
TMCO3	-0.7193985920304193	5.788624166868301	-3.6131486433691182	0.0035109672365549005	0.017614575028292005	-2.7264699109423347
TMEM192	-0.7586436990920493	5.548315843057427	-3.616024142661008	0.0034924128725808117	0.0175424336967919	-2.7080273530036214
PAIP2B	-2.0468865901559985	0.6904616894322433	-3.6167865225160374	0.003487510379521033	0.017533528850915348	-1.9284148933871323
RASSF1	-1.3257825162163037	4.407838995074473	-3.617538502191042	0.0034826816509507842	0.01751449147442544	-2.5647993391608273
PTPN18	-0.8517134808699041	5.418888014035311	-3.619172835107076	0.0034722105550944017	0.017472288263314855	-2.6929839267300135
KHNYN	-1.04542176859725	5.948249671157644	-3.6199559886762835	0.0034672043289949547	0.017457550376698085	-2.719604096899034
GJB2	-4.031812899669223	-2.335060835625497	-3.621051584071713	0.0034602132213169324	0.017427570755371196	-1.65910735050495
RP11-3J10.7	-4.849691824060268	-2.769923853115433	-3.622923709517838	0.0034483003045076184	0.017372776743962693	-1.6334333536142305
CHRNE	-4.8000882454651075	-2.100187772709491	-3.6239799311113057	0.0034415977341449395	0.017354615396871886	-1.667991063023707
TFEB	-2.407492812211473	0.9960972631615541	-3.6257480525325154	0.003430407365179429	0.017324175657022434	-1.9421438265002244
SLC10A7	-0.7454779013793029	2.298675891450478	-3.626998181609928	0.0034225177883686004	0.01729472533647356	-2.103625433907265
B3GLCT	-1.4166243122318534	4.687812798878591	-3.6271164008462424	0.0034217726657423133	0.01729472533647356	-2.59453905892844
CCDC74B	-4.78850097182357	-0.7538097730478585	-3.6275693407456715	0.0034189193699160976	0.01729213898591028	-1.7666720906482647
CAMK1D	-1.957786124017117	-0.4394208840529425	-3.6281792239575754	0.0034150812493522744	0.017277926116154026	-1.7960459375315247
HNRNPUL2-BSCL2	-0.577525303330308	7.053979068562028	-3.6300422376205685	0.0034033841631446776	0.017229119768064037	-2.7058808929679614
HSF4	-2.923968776664784	4.060316103686687	-3.631745384271232	0.0033927266354831782	0.01718552036243694	-2.4658718986144166
NARS2	-1.388312369788415	5.430244839390525	-3.6321351337952428	0.0033902925565184663	0.01718354855169055	-2.6696530802586382
MED23	-0.971229945658699	4.822562675633763	-3.6330306703644237	0.0033847064750915363	0.017165588933875514	-2.603088475631573
WHRN	-2.0320152337516526	3.7679843560263206	-3.638065127856715	0.003353477680320846	0.017032910055349793	-2.3870616860310037
ZNF547	-1.3218121237024407	0.9467011947848798	-3.639195245635699	0.00334650811056411	0.01701249834968758	-1.9128075467769667
CDS2	-1.2957211152581536	6.406505349328269	-3.64110362556144	0.0033347724966070764	0.016968671314100858	-2.687773868014385
RAB32	-2.5425903036196935	6.58201013660341	-3.6413252418165767	0.0033334123926097086	0.016966887366017983	-2.6875611469431435
ADSSL1	-3.1806455388698938	1.5846423612621041	-3.641859370662451	0.003330136664962741	0.016955348963353163	-1.977073815014612
SERPINF1	-6.801703626283615	4.35067454974303	-3.6422619982294933	0.003327669588936126	0.01694792205492408	-2.5075007442037167
ANKRD23	-1.8035896049800573	1.9190683962915198	-3.642869352747348	0.00332395159503804	0.016934921624332185	-2.0180825062961034
THAP8	-1.3146102438730316	2.6231625000705083	-3.643236479398582	0.003321706244366775	0.01693294414591216	-2.1297323850188903
BBS12	-1.7760066314529441	2.303381002476943	-3.646060261790659	0.0033044877029841245	0.016865631589448583	-2.069345872007947
ANO5	-5.81934316861615	-0.124802820465696	-3.6463364864631855	0.0033028082779716383	0.016865631589448583	-1.794974810254991
RABL2B	-0.7338163612802893	4.342992815159796	-3.64814227264733	0.0032918507115375748	0.016826683366427016	-2.494980418242897
LRP10	-0.9158186952257541	7.203759326125309	-3.6504144190678254	0.0032781160396231487	0.01677177968887253	-2.6668604601511534
WDR13	-0.6999142372313756	5.719088390479856	-3.652328913074531	0.003266588792805811	0.016738279829477825	-2.6499400860667093
CHRNB4	-1.8692828158991046	-1.872573848941882	-3.6526193017527016	0.0032648439740321795	0.01673444119291212	-1.6328956094045326
MAF	-2.3901517049255974	4.524389356664578	-3.6543450500048302	0.003254494347347052	0.01669157354161181	-2.517111790223564
RPS4XP16	-1.694721102859732	-0.9680252610602889	-3.6546208544183125	0.00325284340979441	0.01668819877546235	-1.6991696155013205
AFF1	-0.9230255873719138	5.594049945552193	-3.6570940947012196	0.003238077058804609	0.016627669149810287	-2.634175740632192
DNALI1	-6.440197405173889	-1.5016214086728052	-3.6576416050690304	0.0032348174541045405	0.016616007625652508	-1.650309421805166
HSPA1B	-0.9213053544847876	6.161612170702786	-3.6586212638626283	0.003228993423279776	0.016591162477854846	-2.6524343975362346
EIF4A2P1	-3.1102059479146495	-3.6867917921814692	-3.65951494187937	0.003223689897421637	0.01656897740243592	-1.5401772730009986
BTBD8	-1.959135613592808	0.11863802556594161	-3.6600492241258387	0.0032205234589261274	0.016562832856233608	-1.7945560936983158
NDUFV3	-0.45021624711674857	5.19819233255414	-3.661159649200158	0.0032139526651172425	0.01653792915989963	-2.594996944748278
PPL	-2.1162987512774603	-2.0351713026010536	-3.6614249648714825	0.0032123847249719705	0.016536156224380982	-1.607191905850616
ABHD14B	-0.9446688978507138	6.041091234374452	-3.6622292736967483	0.003207636267434846	0.016516771674870544	-2.643208100124088
FAM134C	-1.0571985893708833	5.325200095353643	-3.6657625160965077	0.0031868616862296834	0.01642993385290254	-2.598341651427872
RBM6	-0.9265795772316565	6.352202754635722	-3.6687985650165915	0.0031691204320337426	0.016353517685351895	-2.6357102736880114
RP11-7D5.2	-1.8615731104702713	-1.3010811286780075	-3.669101872696055	0.003167353602973062	0.01634942014900745	-1.6456890730436893
SPIDR	-0.4659624038017549	5.151350291060028	-3.6692505351316194	0.003166487981983559	0.01634942014900745	-2.575207860747917
SPX	-1.9629156343061216	0.15318026726656944	-3.669479156562038	0.003165157253694175	0.01634932987100229	-1.7809621994446543
RHBDD2	-1.1288187626389057	5.441562630310967	-3.6698645956825295	0.003162915037606271	0.01634659072479969	-2.600035405956758
GOLGA2	-0.6026982030893864	6.579686828681877	-3.673432757680291	0.0031422349485597744	0.016254706919188712	-2.627541283633036
ZNF554	-1.182771675900545	1.6051025453604384	-3.674097077193693	0.003138400035066546	0.016244868921885876	-1.9206845214833885
ARHGEF3	-0.9088627850704198	4.210992976472609	-3.6744240906721046	0.003136514045198285	0.01624010830488219	-2.4190683032222218
SAMD14	-2.758709322534933	-1.0571765596551208	-3.6753212756991904	0.003131345648592771	0.016218344011062775	-1.6548385714918412
DPP10	-4.141533713505165	-2.353159955984202	-3.6757126485606486	0.003129093804745066	0.01621167681145201	-1.5640986430161306
RNASEL	-2.074140041938241	3.3639010984908246	-3.67786495640535	0.0031167396370800956	0.016157632042074387	-2.2194589224232217
FTH1P11	-2.165018512375051	-0.9753759186544477	-3.6783111809756135	0.0031141845767033763	0.016149367534913188	-1.6566147833349971
ZBTB3	-1.1219942321898522	2.185206540160933	-3.679611258881185	0.003106752604828943	0.016115799700419767	-1.9891430153729255
TTC23	-0.801509698913863	4.331734607852543	-3.679824355480637	0.0031055361578192775	0.016114463169023957	-2.4336411166535212
LPIN2	-0.7352487798079714	5.01888489548271	-3.680175034294466	0.0031035353932119705	0.016109054772610744	-2.5400716509977173
COL6A1	-3.151048214239771	5.536172915641306	-3.68102940654074	0.003098666373096474	0.016088750612490713	-2.5857394297896317
TMX2P1	-0.9422396982707613	1.266913123589727	-3.682057899691579	0.003092815414533649	0.016063333953049146	-1.8674899247971464
WDR1	-0.5656369782913906	8.721273673352952	-3.6821544297764555	0.0030922668485695677	0.016063333953049146	-2.5890214318992077
ADGRE2	-2.9282692324844373	1.667877358331202	-3.683024835934832	0.003087324955459813	0.01604969703879155	-1.9120443776806102
MTCYBP18	-3.3809802321089655	-3.0878382109969382	-3.6837186324196525	0.0030833915857384924	0.016034208657644444	-1.5172860237505459
CHD2	-0.6401188937843285	6.331386493269258	-3.6845776251074027	0.003078528766489769	0.016018833739440727	-2.6060190683808537
AC092641.2	-4.436721291050463	-2.510816380530624	-3.6846421235350175	0.003078163953187361	0.016018833739440727	-1.5405982727758927
MAN1A1	-4.3744515489526945	1.187218099548152	-3.684714088813867	0.003077756958414562	0.016018833739440727	-1.8542317947637494
RSPH1	-2.363342019665141	-2.7152193967141414	-3.687547774597365	0.0030617749399125863	0.015956357027941345	-1.5259385698639418
OCA2	-10.414383275415318	2.2168747464984224	-3.6882265566176504	0.003057959227375092	0.01595110990372297	-1.9781398447367637
PRKCE	-1.0559308118350321	5.071630494375328	-3.6892731083775376	0.0030520856642874314	0.0159433345034761	-2.5292281446672966
ADCY4	-1.5737730282298164	-1.6450964533667418	-3.691271227895847	0.003040903664155146	0.015901825726028482	-1.5811036606856046
ZNF575	-1.1581335888968614	0.8394116538029088	-3.693109978706153	0.00303065058311227	0.015863015992017414	-1.8045209836236724
RASIP1	-4.223815963052848	-0.44041984536197254	-3.6943761731465283	0.0030236107205522896	0.01584832538105732	-1.6777574643836317
LYSMD1	-0.7484212057589614	3.3631393996363466	-3.6960366443805808	0.003014404096655891	0.015807516272229503	-2.1856127916472987
SAT2	-1.2876945595638736	5.198818264618107	-3.6974253037050806	0.0030067265947294136	0.015777100804750938	-2.5273333433402954
SEMA5A	-4.889243962982192	4.191192770993879	-3.7026248725733266	0.0029781570242477296	0.015641839095791123	-2.362345634848272
TRIP11	-0.5078978000959751	5.4619724901675495	-3.703890292605006	0.002971246190748337	0.015610420358833166	-2.5380357748814975
COL1A2	-6.42619527863969	2.297570156054	-3.705148863326177	0.0029643890495433447	0.015589925912348595	-1.959861587548743
DYNC2H1	-0.676194156588747	5.485353603693442	-3.7071603184665123	0.0029534635516957628	0.015562585722425824	-2.5336061172111224
CSAD	-1.4173248849489641	2.8892840187894415	-3.7084076380643065	0.0029467092826454913	0.015554441869793583	-2.060678129786014
FTH1P23	-1.2562249084699144	0.0730458151282323	-3.7090660640524207	0.0029431502689172516	0.015545420040758092	-1.7019614784416373
ADI1	-1.1414316715037032	6.997566832581019	-3.709898085178944	0.0029386592100711234	0.01552657822812492	-2.55701074245425
SPG20	-0.7631022727540513	6.426887922062934	-3.7099027958755837	0.0029386338028026373	0.01552657822812492	-2.559239970247549
DTNB	-0.7718552886352148	3.601959245340594	-3.711947687564874	0.0029276258414694207	0.015486281337557941	-2.21110955186726
PROB1	-3.0299055862172883	-0.6538879905342235	-3.7119763191401844	0.0029274720135069373	0.015486281337557941	-1.6260267756714208
NDUFC1	-0.44059268738988244	5.309468198790152	-3.7122943016310153	0.002925764155364515	0.015486281337557941	-2.5101515475700094
SH3YL1	-1.9443202860718012	2.6693215256620664	-3.712641943681672	0.0029238981657029534	0.015486020056937087	-2.010393331610743
ITFG2	-1.1003603479210127	4.160367900419724	-3.712817357981419	0.0029229570815797923	0.015486020056937087	-2.336694769340296
FERMT3	-5.162242897834871	0.5274986310854246	-3.7136272230725274	0.0029186162387792257	0.01546931035167532	-1.7375341134259816
PINK1	-0.8343629938465664	5.927849014525766	-3.7172618019311203	0.0028992162063440664	0.015395616676153152	-2.5370694933857036
GATS	-1.2689829621663462	2.0530213242698117	-3.7172846524082472	0.0028990946576787674	0.015395616676153152	-1.9005064119864938
TAP1	-1.077568670176447	5.5295243947053745	-3.7181169885713317	0.0028946707634158017	0.01538119871031596	-2.516046413038625
USF2	-0.8027699510998572	7.336641751453486	-3.7188002125060065	0.0028910445734242913	0.015366788787331456	-2.5383424907796863
ARHGAP32	-0.5174436223040617	5.2308232888015365	-3.7232214605303304	0.002867691147627774	0.015257133623988603	-2.482356960609647
SAT1	-3.89175869716058	7.4844989719496	-3.725762207430783	0.002854358222677039	0.015195818387245166	-2.524546889214106
MAP1LC3B	-0.6723811715143864	6.781764145644701	-3.7260665733421923	0.0028527652851906287	0.015192150237071895	-2.5283174210777277
ZNF540	-1.5698862800687323	-1.1600607172151898	-3.727123255238991	0.00284724207317082	0.015167542796761321	-1.5549729489760322
TPRA1	-0.5125083192042723	5.130372265533552	-3.727408181933613	0.002845754654876186	0.015164425645055187	-2.4645345041999294
RHOBTB1	-1.589438513665507	4.404149238002733	-3.728504461865723	0.002840039105727373	0.015138768553745624	-2.357247239449788
MPHOSPH8	-1.1103157394588843	5.526070269008372	-3.7335858122704826	0.0028137002586830343	0.015022084491790126	-2.4869490805420282
LY6G5C	-2.2942289926755963	-0.952964648976828	-3.7338371027079043	0.0028124042249155867	0.015022084491790126	-1.5604403705353427
RGS12	-2.5289924388781797	5.604646146928754	-3.73480602412102	0.0028074127239325836	0.015012467595015887	-2.4896999916100224
ERICH1	-0.9568587925561416	3.9777819286860403	-3.7380882657786074	0.00279057127267892	0.014936666044558794	-2.249432479936284
C16ORF86	-2.8794712187610116	1.0277893818089463	-3.7400060161318125	0.002780779094501975	0.01489399427501506	-1.7378394479845563
MCF2L2	-1.14377421190924	1.124918144447385	-3.7409828485352534	0.0027758048588266307	0.014876579165273974	-1.7456625746078362
IL10RB	-0.8148011888916882	4.477871096814882	-3.742052396863252	0.0027703689522407702	0.014869171848227404	-2.3452996132046104
PKD1	-0.5297731936133303	6.433232417732641	-3.742095180537412	0.0027701517342206975	0.014869171848227404	-2.4991434927639586
RP11-291L22.9	-1.2683393599470065	2.241384320502562	-3.7439502519168246	0.0027607500753916246	0.014833736098819385	-1.87972970696074
CIC	-0.6961461061147558	7.067842819754524	-3.7468441050900525	0.002746149039925681	0.014774176348921551	-2.4875436984622414
MYO1C	-0.45381662530760547	8.028137881980363	-3.748684804545572	0.0027369029383389723	0.01473485402471936	-2.4767588544581267
MAP1LC3A	-2.8944527845365555	2.6946805018037256	-3.756166672970575	0.002699647717804249	0.014561289856590505	-1.9349828531450202
TDRD3	-3.549168120236809	5.728785024030451	-3.7576372457598475	0.0026923865024778264	0.014530614320898529	-2.45372646613209
MLYCD	-1.4978736828120227	3.544339394041344	-3.759669313286446	0.0026823857480275334	0.014482125688113958	-2.1092798501336087
MTCO3P22	-5.504393006118238	-3.1726600037044825	-3.7611439504281896	0.002675152226532462	0.014452357271401829	-1.3844971805977213
ACAA2	-0.971250920486951	5.4587805764631145	-3.761681735608365	0.0026725192150423146	0.014442775063413562	-2.429948243909691
SSBP3	-0.7604076277225342	5.504765959884536	-3.7617708004115724	0.0026720834078181963	0.014442775063413562	-2.4329837644690144
